GeneSymbol	NCBIid
LOC107986197	107986197
LOC107986198	107986198
LOC107986199	107986199
LOC107986200	107986200
LOC107986201	107986201
LOC107986203	107986203
LOC107986204	107986204
LOC107986205	107986205
LOC107986206	107986206
LOC107986211	107986211
LOC107986215	107986215
LOC107986217	107986217
LOC107986218	107986218
LOC107986219	107986219
LOC107986220	107986220
LOC107986221	107986221
LOC107986222	107986222
LOC107986223	107986223
LOC107986224	107986224
LOC107986225	107986225
LINC02358	107986226
LOC107986228	107986228
LOC107986229	107986229
LOC107986230	107986230
LOC107986232	107986232
LINC01218	107986233
LOC107986234	107986234
LOC107986235	107986235
LOC107986236	107986236
LOC107986238	107986238
LOC107986239	107986239
LOC107986240	107986240
LINC02512	107986241
LOC107986244	107986244
LOC107986245	107986245
LOC107986246	107986246
LOC107986249	107986249
LOC107986250	107986250
LINC02600	107986251
LOC107986252	107986252
LOC107986253	107986253
LOC107986254	107986254
LOC107986256	107986256
LOC107986257	107986257
LOC107986258	107986258
LOC107986260	107986260
LOC107986261	107986261
LOC107986262	107986262
LOC107986263	107986263
LINC02438	107986264
LOC107986265	107986265
LINC02473	107986266
LOC107986268	107986268
LOC107986269	107986269
LOC107986270	107986270
LOC107986271	107986271
LOC107986272	107986272
LOC107986273	107986273
LOC107986275	107986275
LOC107986276	107986276
LOC107986277	107986277
LOC107986279	107986279
LOC107986281	107986281
LOC107986283	107986283
LOC107986284	107986284
LOC107986285	107986285
LOC107986286	107986286
LOC107986287	107986287
LOC107986289	107986289
LOC107986290	107986290
LOC107986291	107986291
LOC107986292	107986292
LOC107986293	107986293
LOC107986294	107986294
LOC107986295	107986295
LOC107986297	107986297
LOC107986298	107986298
LOC107986299	107986299
LOC107986300	107986300
LOC107986302	107986302
LOC107986303	107986303
LOC107986304	107986304
LOC107986305	107986305
LOC107986306	107986306
LOC107986307	107986307
LOC107986309	107986309
LOC107986310	107986310
LINC02435	107986311
LOC107986312	107986312
LINC02465	107986313
LOC107986314	107986314
LOC107986315	107986315
LOC107986317	107986317
LINC02430	107986319
LOC107986320	107986320
LOC107986321	107986321
LINC02272	107986322
LOC107986324	107986324
LOC107986325	107986325
LOC107986326	107986326
LOC107986327	107986327
LOC107986328	107986328
LOC107986329	107986329
LOC107986330	107986330
LOC107986332	107986332
LINC02437	107986333
LOC107986334	107986334
LOC107986335	107986335
LOC107986337	107986337
LOC107986338	107986338
LOC107986343	107986343
LOC107986345	107986345
LOC107986347	107986347
LOC107986348	107986348
LOC107986350	107986350
LOC107986355	107986355
LOC107986356	107986356
LOC107986357	107986357
LOC107986358	107986358
LOC107986359	107986359
LOC107986360	107986360
LOC107986361	107986361
LOC107986362	107986362
LOC107986363	107986363
LOC107986364	107986364
LOC107986365	107986365
LOC107986366	107986366
LOC107986367	107986367
LOC107986368	107986368
LOC107986369	107986369
LOC107986370	107986370
LOC107986372	107986372
LOC107986373	107986373
LOC107986376	107986376
LOC107986377	107986377
LOC107986379	107986379
LOC107986380	107986380
LOC107986381	107986381
LOC107986382	107986382
LOC107986383	107986383
LOC107986384	107986384
LOC107986385	107986385
LOC107986386	107986386
LOC107986387	107986387
LOC107986388	107986388
LINC02163	107986389
LOC107986391	107986391
LOC107986392	107986392
LOC107986394	107986394
LOC107986395	107986395
LOC107986396	107986396
LOC107986397	107986397
LOC107986398	107986398
LOC107986399	107986399
LOC107986400	107986400
LOC107986401	107986401
LINC02196	107986402
LOC107986403	107986403
LOC107986405	107986405
LOC107986406	107986406
LOC107986407	107986407
LINC02100	107986408
LOC107986409	107986409
LOC107986410	107986410
LOC107986411	107986411
LOC107986412	107986412
LOC107986413	107986413
LOC107986414	107986414
LOC107986415	107986415
LOC107986416	107986416
LOC107986418	107986418
LOC107986419	107986419
LOC107986420	107986420
LOC107986421	107986421
LOC107986422	107986422
LOC107986423	107986423
LOC107986424	107986424
LOC107986426	107986426
LOC107986428	107986428
LOC107986430	107986430
LOC107986431	107986431
LOC107986432	107986432
LOC107986433	107986433
LOC107986434	107986434
LOC107986435	107986435
LOC107986436	107986436
LOC107986437	107986437
LOC107986438	107986438
LOC107986439	107986439
LOC107986440	107986440
LOC107986441	107986441
LINCADL	107986443
LOC107986444	107986444
LOC107986445	107986445
LOC107986446	107986446
LOC107986447	107986447
LOC107986448	107986448
LOC107986449	107986449
LOC107986450	107986450
LOC107986451	107986451
LOC107986452	107986452
LOC107986453	107986453
LOC107986454	107986454
LOC107986455	107986455
LOC107986457	107986457
LOC107986458	107986458
LOC107986459	107986459
LOC107986461	107986461
LOC107986462	107986462
LOC107986463	107986463
LOC107986464	107986464
LOC107986465	107986465
LOC107986466	107986466
LOC107986467	107986467
LOC107986468	107986468
LOC107986469	107986469
LOC107986470	107986470
LOC107986472	107986472
LOC107986473	107986473
LOC107986474	107986474
LOC107986475	107986475
LOC107986476	107986476
LOC107986477	107986477
LOC107986478	107986478
LOC107986479	107986479
LINC01863	107986480
LOC107986482	107986482
LOC107986483	107986483
LOC107986484	107986484
LOC107986485	107986485
LOC107986486	107986486
LOC107986487	107986487
LOC107986488	107986488
LOC107986489	107986489
LOC107986490	107986490
LOC107986491	107986491
LOC107986492	107986492
LOC107986493	107986493
LOC107986494	107986494
LOC107986495	107986495
LOC107986496	107986496
LOC107986512	107986512
LOC107986513	107986513
LOC107986514	107986514
LOC107986515	107986515
LOC107986516	107986516
LOC107986517	107986517
LOC107986519	107986519
LOC107986521	107986521
LOC107986522	107986522
LOC107986523	107986523
LOC107986524	107986524
LOC107986525	107986525
LOC107986526	107986526
LOC107986528	107986528
LOC107986529	107986529
LOC107986531	107986531
LOC107986532	107986532
LINC02531	107986533
LOC107986537	107986537
LOC107986538	107986538
LOC107986539	107986539
LOC107986540	107986540
LOC107986541	107986541
LOC107986543	107986543
LOC107986544	107986544
LOC107986545	107986545
LOC107986546	107986546
LOC107986547	107986547
LOC107986548	107986548
LOC107986549	107986549
LOC107986550	107986550
LOC107986551	107986551
LOC107986552	107986552
LOC107986553	107986553
LOC107986554	107986554
LOC107986555	107986555
LOC107986556	107986556
LOC107986557	107986557
LOC107986558	107986558
LOC107986559	107986559
LOC107986560	107986560
LOC107986561	107986561
LOC107986562	107986562
LOC107986564	107986564
LOC107986566	107986566
LOC107986567	107986567
LOC107986569	107986569
LOC107986570	107986570
LOC107986571	107986571
LOC107986572	107986572
LOC107986573	107986573
LOC107986574	107986574
LOC107986575	107986575
LOC107986576	107986576
LOC107986577	107986577
LOC107986578	107986578
LOC107986579	107986579
LOC107986582	107986582
LOC107986583	107986583
LOC107986584	107986584
LOC107986586	107986586
ABCF1-DT	107986587
LOC107986588	107986588
LOC107986589	107986589
LOC107986590	107986590
LOC107986593	107986593
LOC107986594	107986594
LOC107986595	107986595
LOC107986596	107986596
LOC107986597	107986597
LOC107986598	107986598
LOC107986599	107986599
LOC107986600	107986600
LOC107986601	107986601
LOC107986602	107986602
LOC107986603	107986603
LOC107986604	107986604
LOC107986605	107986605
LOC107986606	107986606
LOC107986607	107986607
LOC107986608	107986608
LOC107986610	107986610
LOC107986611	107986611
LOC107986613	107986613
LOC107986614	107986614
LOC107986617	107986617
LOC107986618	107986618
LOC107986619	107986619
LOC107986620	107986620
LOC107986621	107986621
LOC107986622	107986622
LOC107986623	107986623
LOC107986624	107986624
LOC107986625	107986625
LOC107986626	107986626
LOC107986627	107986627
LOC107986629	107986629
LOC107986630	107986630
LOC107986631	107986631
LOC107986632	107986632
LOC107986633	107986633
LOC107986634	107986634
LOC107986635	107986635
LOC107986636	107986636
LOC107986637	107986637
LOC107986638	107986638
LOC107986639	107986639
LOC107986640	107986640
LOC107986641	107986641
LOC107986642	107986642
LOC107986643	107986643
LOC107986644	107986644
LOC107986646	107986646
LOC107986649	107986649
LOC107986650	107986650
LOC107986651	107986651
LOC107986652	107986652
LOC107986653	107986653
LOC107986654	107986654
LOC107986655	107986655
LOC107986656	107986656
LOC107986659	107986659
LOC107986660	107986660
LOC107986661	107986661
LOC107986662	107986662
LOC107986663	107986663
LOC107986664	107986664
LOC107986666	107986666
LOC107986667	107986667
LOC107986668	107986668
LOC107986669	107986669
LOC107986671	107986671
LOC107986672	107986672
LOC107986673	107986673
LOC107986674	107986674
LOC107986675	107986675
LOC107986676	107986676
LOC107986677	107986677
LOC107986678	107986678
LOC107986694	107986694
LOC107986696	107986696
LOC107986697	107986697
LOC107986698	107986698
LOC107986699	107986699
LOC107986700	107986700
LOC107986703	107986703
LOC107986707	107986707
LOC107986708	107986708
LOC107986709	107986709
LOC107986710	107986710
LOC107986712	107986712
LOC107986713	107986713
LOC107986714	107986714
LOC107986715	107986715
LOC107986716	107986716
LOC107986717	107986717
LOC107986718	107986718
LOC107986719	107986719
LOC107986720	107986720
LOC107986721	107986721
LOC107986722	107986722
CICP24	107986730
LOC107986733	107986733
LOC107986734	107986734
LOC107986735	107986735
LOC107986736	107986736
LOC107986737	107986737
LOC107986738	107986738
LOC107986739	107986739
LOC107986741	107986741
LOC107986742	107986742
LOC107986743	107986743
LOC107986744	107986744
LOC107986745	107986745
LOC107986746	107986746
LOC107986747	107986747
LOC107986749	107986749
LOC107986750	107986750
LOC107986751	107986751
LOC107986755	107986755
LOC107986756	107986756
LOC107986757	107986757
LOC107986758	107986758
LOC107986759	107986759
LOC107986760	107986760
LOC107986761	107986761
LOC107986762	107986762
LOC107986763	107986763
LOC107986764	107986764
LOC107986766	107986766
LOC107986767	107986767
LOC107986768	107986768
LOC107986769	107986769
LOC107986770	107986770
LOC107986772	107986772
LOC107986773	107986773
LOC107986774	107986774
LOC107986775	107986775
LOC107986776	107986776
LOC107986777	107986777
LOC107986778	107986778
LOC107986779	107986779
LOC107986780	107986780
LOC107986781	107986781
LOC107986782	107986782
LOC107986784	107986784
LOC107986785	107986785
LOC107986786	107986786
LOC107986787	107986787
LOC107986788	107986788
LOC107986789	107986789
LOC107986790	107986790
LOC107986794	107986794
LOC107986796	107986796
LOC107986798	107986798
LOC107986800	107986800
LOC107986806	107986806
ELN-AS1	107986809
LOC107986811	107986811
LOC107986812	107986812
LOC107986813	107986813
LOC107986814	107986814
LOC107986815	107986815
LOC107986816	107986816
LOC107986817	107986817
FAM237B	107986818
LOC107986819	107986819
LOC107986820	107986820
LOC107986821	107986821
LOC107986822	107986822
LOC107986823	107986823
LOC107986824	107986824
LOC107986825	107986825
LOC107986826	107986826
CZ1P-ASNS	107986827
LOC107986828	107986828
LOC107986829	107986829
LOC107986830	107986830
LOC107986832	107986832
LOC107986833	107986833
LOC107986834	107986834
LOC107986835	107986835
LOC107986836	107986836
LOC107986837	107986837
LOC107986838	107986838
LOC107986839	107986839
LOC107986840	107986840
LOC107986841	107986841
LOC107986842	107986842
LOC107986843	107986843
LOC107986845	107986845
LOC107986846	107986846
LOC107986847	107986847
LOC107986848	107986848
LOC107986849	107986849
LOC107986850	107986850
LOC107986852	107986852
LOC107986853	107986853
LOC107986854	107986854
LOC107986855	107986855
LOC107986856	107986856
LOC107986858	107986858
LOC107986859	107986859
LOC107986860	107986860
LOC107986862	107986862
LOC107986863	107986863
LOC107986864	107986864
LOC107986865	107986865
LOC107986868	107986868
LOC107986870	107986870
LOC107986871	107986871
LOC107986872	107986872
LOC107986874	107986874
LOC107986876	107986876
LOC107986880	107986880
LOC107986881	107986881
LOC107986882	107986882
LOC107986883	107986883
LOC107986884	107986884
LOC107986885	107986885
LOC107986886	107986886
LOC107986887	107986887
LOC107986888	107986888
LOC107986890	107986890
LOC107986891	107986891
LOC107986892	107986892
LOC107986893	107986893
LOC107986894	107986894
LOC107986895	107986895
LOC107986896	107986896
LOC107986897	107986897
LOC107986898	107986898
LOC107986899	107986899
LOC107986901	107986901
LOC107986902	107986902
LOC107986903	107986903
LOC107986904	107986904
LOC107986905	107986905
LOC107986906	107986906
LOC107986907	107986907
LOC107986908	107986908
LOC107986909	107986909
LOC107986910	107986910
LOC107986912	107986912
LOC107986913	107986913
LOC107986915	107986915
LOC107986916	107986916
LOC107986918	107986918
LOC107986919	107986919
LOC107986920	107986920
LOC107986921	107986921
LOC107986922	107986922
LOC107986923	107986923
LOC107986924	107986924
LOC107986925	107986925
LOC107986926	107986926
LOC107986929	107986929
LOC107986930	107986930
LOC107986931	107986931
LOC107986932	107986932
LOC107986933	107986933
LOC107986934	107986934
LOC107986935	107986935
LOC107986936	107986936
LOC107986938	107986938
LOC107986939	107986939
LOC107986940	107986940
LOC107986941	107986941
LOC107986942	107986942
LOC107986943	107986943
LOC107986944	107986944
LOC107986945	107986945
LOC107986946	107986946
LOC107986948	107986948
LOC107986949	107986949
LOC107986950	107986950
LOC107986951	107986951
LOC107986952	107986952
LOC107986953	107986953
LOC107986954	107986954
LOC107986955	107986955
LOC107986956	107986956
LOC107986957	107986957
LOC107986959	107986959
LOC107986961	107986961
LOC107986962	107986962
LOC107986963	107986963
LOC107986964	107986964
LOC107986965	107986965
LOC107986966	107986966
LOC107986968	107986968
LOC107986969	107986969
LOC107986970	107986970
LOC107986971	107986971
LOC107986972	107986972
LOC107986973	107986973
LOC107986974	107986974
LOC107986976	107986976
LOC107986977	107986977
LOC107986978	107986978
LOC107986979	107986979
LINC02055	107986980
LOC107986981	107986981
LOC107986982	107986982
LOC107986983	107986983
LOC107986984	107986984
LOC107986985	107986985
LOC107986986	107986986
LOC107986989	107986989
LOC107986990	107986990
LOC107986991	107986991
LOC107986992	107986992
LOC107986993	107986993
LOC107986995	107986995
LOC107986997	107986997
LOC107986998	107986998
LOC107987000	107987000
FAM27E4	107987001
LOC107987003	107987003
LOC107987004	107987004
LOC107987006	107987006
LOC107987007	107987007
LOC107987008	107987008
LOC107987009	107987009
LOC107987010	107987010
LOC107987011	107987011
LOC107987012	107987012
LOC107987013	107987013
LOC107987014	107987014
LOC107987015	107987015
LOC107987016	107987016
LOC107987026	107987026
LOC107987027	107987027
LOC107987028	107987028
LOC107987029	107987029
LOC107987031	107987031
LOC107987032	107987032
LOC107987033	107987033
LOC107987035	107987035
LOC107987037	107987037
LOC107987038	107987038
LOC107987039	107987039
LOC107987040	107987040
LOC107987041	107987041
LOC107987042	107987042
LOC107987043	107987043
LOC107987044	107987044
LOC107987046	107987046
LOC107987047	107987047
LOC107987048	107987048
LOC107987049	107987049
LOC107987051	107987051
LOC107987052	107987052
LOC107987053	107987053
LOC107987054	107987054
LOC107987055	107987055
LOC107987056	107987056
LOC107987057	107987057
LOC107987059	107987059
LOC107987060	107987060
LOC107987061	107987061
LOC107987063	107987063
LOC107987064	107987064
LOC107987065	107987065
LOC107987066	107987066
LOC107987067	107987067
LOC107987068	107987068
LOC107987069	107987069
LOC107987071	107987071
LOC107987072	107987072
LOC107987073	107987073
LOC107987074	107987074
LOC107987075	107987075
LOC107987076	107987076
LOC107987077	107987077
LOC107987078	107987078
LOC107987079	107987079
LOC107987080	107987080
LOC107987081	107987081
LOC107987083	107987083
LOC107987084	107987084
LOC107987085	107987085
LOC107987086	107987086
LOC107987087	107987087
LOC107987088	107987088
LOC107987090	107987090
LOC107987091	107987091
LOC107987094	107987094
LOC107987095	107987095
LOC107987097	107987097
LOC107987098	107987098
LOC107987099	107987099
LOC107987100	107987100
LOC107987101	107987101
LOC107987102	107987102
